game_id,date,season,home_team,away_team,home_score,away_score,winner,total_points,point_diff,venue,neutral_site,conference_game
401095099,2019-03-08,2019,Yale Bulldogs,Pennsylvania Quakers,56,65,Pennsylvania Quakers,121,9,John J. Lee Amphitheater,False,True
401119745,2019-03-08,2019,Iowa Hawkeyes,Indiana Hoosiers,70,61,Iowa Hawkeyes,131,9,Gainbridge Fieldhouse,True,True
401093840,2019-03-08,2019,Charleston Cougars,UNC Wilmington Seahawks,62,66,UNC Wilmington Seahawks,128,4,TD Arena,False,True
401121413,2019-03-09,2019,Oklahoma Sooners,Texas Tech Lady Raiders,84,104,Texas Tech Lady Raiders,188,20,Paycom Center,True,True
401121404,2019-03-09,2019,Stetson Hatters,Kennesaw State Owls,59,67,Kennesaw State Owls,126,8,Edmunds Center,False,True
401121403,2019-03-09,2019,Liberty Flames,Jacksonville Dolphins,65,53,Liberty Flames,118,12,Vines Convocation Center,False,True
401121401,2019-03-09,2019,Florida Gulf Coast Eagles,NJIT Highlanders,58,45,Florida Gulf Coast Eagles,103,13,Alico Arena,False,True
401121285,2019-03-09,2019,Duquesne Dukes,Saint Louis Billikens,72,51,Duquesne Dukes,123,21,UPMC Cooper Fieldhouse,False,True
401095074,2019-03-09,2019,Harvard Crimson,Cornell Big Red,80,38,Harvard Crimson,118,42,Lavietes Pavilion,False,True
401095063,2019-03-09,2019,Dartmouth Big Green,Columbia Lions,60,48,Dartmouth Big Green,108,12,Leede Arena,False,True
401095050,2019-03-09,2019,Brown Bears,Princeton Tigers,68,88,Princeton Tigers,156,20,Pizzitola Sports Center,False,True
401121402,2019-03-09,2019,North Alabama Lions,North Florida Ospreys,53,55,North Florida Ospreys,108,2,Flowers Hall,False,True
401119703,2019-03-09,2019,NC State Wolfpack,Florida State Seminoles,69,62,NC State Wolfpack,131,7,First Horizon Coliseum,True,True
401119718,2019-03-09,2019,Temple Owls,Memphis Tigers,58,59,Memphis Tigers,117,1,Mohegan Sun Arena,True,True
401119678,2019-03-09,2019,Texas A&M Aggies,Auburn Tigers,64,62,Texas A&M Aggies,126,2,Bon Secours Wellness Arena,True,True
401119746,2019-03-09,2019,Rutgers Scarlet Knights,Purdue Boilermakers,64,49,Rutgers Scarlet Knights,113,15,Gainbridge Fieldhouse,True,True
401119759,2019-03-09,2019,Stanford Cardinal,California Golden Bears,72,54,Stanford Cardinal,126,18,MGM Grand Garden Arena,True,True
401121414,2019-03-09,2019,Oklahoma State Cowgirls,Kansas Jayhawks,66,76,Kansas Jayhawks,142,10,Paycom Center,True,True
401119760,2019-03-09,2019,Oregon State Beavers,Washington Huskies,67,68,Washington Huskies,135,1,MGM Grand Garden Arena,True,True
401093030,2019-03-09,2019,Drake Bulldogs,Bradley Braves,95,63,Drake Bulldogs,158,32,Knapp Center,False,True
401121449,2019-03-10,2019,Quinnipiac Bobcats,Monmouth Hawks,80,42,Quinnipiac Bobcats,122,38,MVP Arena,True,True
401121288,2019-03-10,2019,VCU Rams,Fordham Rams,47,62,Fordham Rams,109,15,UPMC Cooper Fieldhouse,True,True
401121275,2019-03-10,2019,Mercer Bears,Furman Paladins,66,63,Mercer Bears,129,3,Harrah's Cherokee Center,True,True
401119706,2019-03-10,2019,Notre Dame Fighting Irish,Louisville Cardinals,99,79,Notre Dame Fighting Irish,178,20,First Horizon Coliseum,True,True
401121545,2019-03-10,2019,Maine Black Bears,UAlbany Great Danes,66,51,Maine Black Bears,117,15,Cross Insurance Center,False,True
401121511,2019-03-10,2019,Marquette Golden Eagles,St. John's Red Storm,88,57,Marquette Golden Eagles,145,31,Wintrust Arena,True,True
401119777,2019-03-10,2019,Oral Roberts Golden Eagles,Western Illinois Leathernecks,68,64,Oral Roberts Golden Eagles,132,4,Denny Sanford Premier Center,True,True
401121450,2019-03-10,2019,Rider Broncs,Marist Red Foxes,52,62,Marist Red Foxes,114,10,MVP Arena,True,True
401121546,2019-03-10,2019,Hartford Hawks,Stony Brook Seawolves,64,59,Hartford Hawks,123,5,Chase Arena,False,True
401119681,2019-03-10,2019,Mississippi State Bulldogs,Arkansas Razorbacks,101,70,Mississippi State Bulldogs,171,31,Bon Secours Wellness Arena,True,True
401121419,2019-03-10,2019,Baylor Bears,Kansas State Wildcats,88,60,Baylor Bears,148,28,Paycom Center,True,True
401121512,2019-03-10,2019,Georgetown Hoyas,Villanova Wildcats,76,67,Georgetown Hoyas,143,9,Wintrust Arena,True,True
401119778,2019-03-10,2019,Denver Pioneers,North Dakota Fighting Hawks,67,80,North Dakota Fighting Hawks,147,13,Denny Sanford Premier Center,True,True
401119723,2019-03-10,2019,UConn Huskies,South Florida Bulls,81,45,UConn Huskies,126,36,Mohegan Sun Arena,True,True
401121425,2019-03-10,2019,Nevada Wolf Pack,San José State Spartans,78,68,Nevada Wolf Pack,146,10,Thomas & Mack Center,True,True
401121420,2019-03-10,2019,Iowa State Cyclones,Texas Longhorns,75,69,Iowa State Cyclones,144,6,Paycom Center,True,True
401119749,2019-03-10,2019,Maryland Terrapins,Iowa Hawkeyes,76,90,Iowa Hawkeyes,166,14,Gainbridge Fieldhouse,True,True
401119724,2019-03-10,2019,UCF Knights,Cincinnati Bearcats,66,58,UCF Knights,124,8,Mohegan Sun Arena,True,True
401121513,2019-03-10,2019,DePaul Blue Demons,Providence Friars,85,60,DePaul Blue Demons,145,25,Wintrust Arena,False,True
401121426,2019-03-10,2019,San Diego State Aztecs,Air Force Falcons,63,55,San Diego State Aztecs,118,8,Thomas & Mack Center,True,True
401119763,2019-03-11,2019,Oregon Ducks,Stanford Cardinal,57,64,Stanford Cardinal,121,7,MGM Grand Garden Arena,True,True
401121514,2019-03-11,2019,Butler Bulldogs,Creighton Bluejays,51,60,Creighton Bluejays,111,9,Wintrust Arena,True,True
401121427,2019-03-11,2019,Utah State Aggies,Colorado State Rams,62,59,Utah State Aggies,121,3,Thomas & Mack Center,True,True
401121454,2019-03-11,2019,Howard Bison,Florida A&M Rattlers,59,53,Howard Bison,112,6,Norfolk Scope Arena,True,True
401121439,2019-03-11,2019,Wright State Raiders,IU Indianapolis Jaguars,60,51,Wright State Raiders,111,9,Little Caesars Arena,True,True
401119779,2019-03-11,2019,South Dakota State Jackrabbits,Oral Roberts Golden Eagles,86,55,South Dakota State Jackrabbits,141,31,Denny Sanford Premier Center,True,True
401121451,2019-03-11,2019,Quinnipiac Bobcats,Marist Red Foxes,81,51,Quinnipiac Bobcats,132,30,MVP Arena,True,True
401121499,2019-03-11,2019,Gonzaga Bulldogs,Saint Mary's Gaels,78,77,Gonzaga Bulldogs,155,1,Orleans Arena,True,True
401121428,2019-03-11,2019,Boise State Broncos,Nevada Wolf Pack,72,67,Boise State Broncos,139,5,Thomas & Mack Center,True,True
401121455,2019-03-11,2019,Morgan State Lady Bears,Coppin State Eagles,48,50,Coppin State Eagles,98,2,Norfolk Scope Arena,True,True
401121440,2019-03-11,2019,Green Bay Phoenix,Youngstown State Penguins,55,53,Green Bay Phoenix,108,2,Little Caesars Arena,True,True
