game_id,date,season,home_team,away_team,home_score,away_score,winner,total_points,point_diff,venue,neutral_site,conference_game
400610815,2015-09-03,2015,New York Liberty,Chicago Sky,60,82,Chicago Sky,142,22,Madison Square Garden,False,False
400610816,2015-09-04,2015,Seattle Storm,Tulsa Shock,67,85,Tulsa Shock,152,18,KeyArena,False,False
400610817,2015-09-04,2015,Los Angeles Sparks,Washington Mystics,93,91,Los Angeles Sparks,184,2,crypto.com Arena,False,False
400610818,2015-09-05,2015,Minnesota Lynx,Indiana Fever,81,65,Minnesota Lynx,146,16,Target Center,False,False
400610819,2015-09-05,2015,San Antonio Stars,Connecticut Sun,72,73,Connecticut Sun,145,1,Freeman Coliseum,False,False
400610820,2015-09-06,2015,San Antonio Stars,Phoenix Mercury,52,82,Phoenix Mercury,134,30,Freeman Coliseum,False,False
400610821,2015-09-06,2015,Atlanta Dream,Washington Mystics,73,67,Atlanta Dream,140,6,State Farm Arena,False,False
400610822,2015-09-06,2015,Los Angeles Sparks,Tulsa Shock,92,73,Los Angeles Sparks,165,19,crypto.com Arena,False,False
400610823,2015-09-06,2015,Chicago Sky,Seattle Storm,93,65,Chicago Sky,158,28,Allstate Arena,False,False
400610824,2015-09-06,2015,Minnesota Lynx,New York Liberty,71,75,New York Liberty,146,4,Target Center,False,False
400610825,2015-09-08,2015,Washington Mystics,Indiana Fever,76,72,Washington Mystics,148,4,Capital One Arena,False,False
400610826,2015-09-09,2015,Minnesota Lynx,Seattle Storm,73,67,Minnesota Lynx,140,6,Target Center,False,False
400610827,2015-09-09,2015,Tulsa Shock,San Antonio Stars,74,64,Tulsa Shock,138,10,BOK Center,False,False
400610828,2015-09-09,2015,New York Liberty,Connecticut Sun,74,64,New York Liberty,138,10,Madison Square Garden,False,False
400610829,2015-09-09,2015,Atlanta Dream,Los Angeles Sparks,90,60,Atlanta Dream,150,30,State Farm Arena,False,False
400610830,2015-09-11,2015,New York Liberty,Washington Mystics,55,82,Washington Mystics,137,27,Madison Square Garden,False,False
400610831,2015-09-11,2015,Atlanta Dream,Indiana Fever,67,75,Indiana Fever,142,8,State Farm Arena,False,False
400610832,2015-09-12,2015,Chicago Sky,Tulsa Shock,92,71,Chicago Sky,163,21,Allstate Arena,False,False
400610833,2015-09-12,2015,Phoenix Mercury,Los Angeles Sparks,70,65,Phoenix Mercury,135,5,Mortgage Matchup Center,False,False
400610834,2015-09-12,2015,Seattle Storm,Minnesota Lynx,78,64,Seattle Storm,142,14,KeyArena,False,False
400610835,2015-09-13,2015,Connecticut Sun,Chicago Sky,86,75,Connecticut Sun,161,11,Mohegan Sun Arena,False,False
400610836,2015-09-13,2015,Washington Mystics,Atlanta Dream,71,73,Atlanta Dream,144,2,Capital One Arena,False,False
400610837,2015-09-13,2015,Tulsa Shock,Phoenix Mercury,91,87,Tulsa Shock,178,4,BOK Center,False,False
400610838,2015-09-13,2015,Indiana Fever,New York Liberty,81,76,Indiana Fever,157,5,Gainbridge Fieldhouse,False,False
400610839,2015-09-14,2015,Seattle Storm,San Antonio Stars,58,59,San Antonio Stars,117,1,KeyArena,False,False
400839633,2015-09-18,2015,Chicago Sky,Indiana Fever,77,72,Chicago Sky,149,5,Allstate Arena,False,False
400839118,2015-09-18,2015,Phoenix Mercury,Tulsa Shock,88,55,Phoenix Mercury,143,33,Mortgage Matchup Center,False,False
400839630,2015-09-18,2015,New York Liberty,Washington Mystics,83,86,Washington Mystics,169,3,Madison Square Garden,False,False
400838810,2015-09-19,2015,Minnesota Lynx,Los Angeles Sparks,67,65,Minnesota Lynx,132,2,Target Center,False,False
400839634,2015-09-19,2015,Indiana Fever,Chicago Sky,89,82,Indiana Fever,171,7,Gainbridge Fieldhouse,False,False
400839119,2015-09-20,2015,Tulsa Shock,Phoenix Mercury,67,91,Phoenix Mercury,158,24,BOK Center,False,False
400839631,2015-09-20,2015,Washington Mystics,New York Liberty,68,86,New York Liberty,154,18,Capital One Arena,False,False
400838811,2015-09-20,2015,Los Angeles Sparks,Minnesota Lynx,81,71,Los Angeles Sparks,152,10,crypto.com Arena,False,False
400839635,2015-09-22,2015,Chicago Sky,Indiana Fever,89,100,Indiana Fever,189,11,Allstate Arena,False,False
400839632,2015-09-22,2015,New York Liberty,Washington Mystics,79,74,New York Liberty,153,5,Madison Square Garden,False,False
400838812,2015-09-23,2015,Minnesota Lynx,Los Angeles Sparks,91,80,Minnesota Lynx,171,11,Target Center,False,False
400844305,2015-09-23,2015,New York Liberty,Indiana Fever,84,67,New York Liberty,151,17,Madison Square Garden,False,False
400844348,2015-09-25,2015,Minnesota Lynx,Phoenix Mercury,67,60,Minnesota Lynx,127,7,Target Center,False,False
400844306,2015-09-27,2015,Indiana Fever,New York Liberty,70,64,Indiana Fever,134,6,Gainbridge Fieldhouse,False,False
400844349,2015-09-27,2015,Phoenix Mercury,Minnesota Lynx,71,72,Minnesota Lynx,143,1,Mortgage Matchup Center,False,False
400844307,2015-09-29,2015,New York Liberty,Indiana Fever,51,66,Indiana Fever,117,15,Madison Square Garden,False,False
400847195,2015-10-04,2015,Minnesota Lynx,Indiana Fever,69,75,Indiana Fever,144,6,Target Center,False,False
400847196,2015-10-07,2015,Minnesota Lynx,Indiana Fever,77,71,Minnesota Lynx,148,6,Target Center,False,False
400847197,2015-10-10,2015,Indiana Fever,Minnesota Lynx,77,80,Minnesota Lynx,157,3,Gainbridge Fieldhouse,False,False
400847198,2015-10-12,2015,Indiana Fever,Minnesota Lynx,75,69,Indiana Fever,144,6,Gainbridge Fieldhouse,False,False
400847199,2015-10-15,2015,Minnesota Lynx,Indiana Fever,69,52,Minnesota Lynx,121,17,Target Center,False,False
